Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2019,S08000019,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000019,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,2.33579370270018,,2.2446545156035556
2019,S08000019,,45-64 years,,Females,,Subarachnoid Haemorrhage,5,,11.0835254477744,,10.850481793469584
2019,S08000019,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000019,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000019,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,9.1726288754357,,9.656237929702588
2019,S08000019,,75plus years,,Females,,Subarachnoid Haemorrhage,3,,19.9335548172757,,20.181369556056772
2019,S08000020,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.612805176978135,,0.6964467287897148
2019,S08000020,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000020,,45-64 years,,Males,,Subarachnoid Haemorrhage,2,,2.54339670630127,,2.547015171113937
2019,S08000020,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,3.75009375234381,,3.8748536361622743
2019,S08000020,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,3.38971560286092,,3.379852392628234
2019,S08000020,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,9.67024465718983,,9.838030247471178
2019,S08000020,,75plus years,,Males,,Subarachnoid Haemorrhage,2,,10.0185342884336,,9.399440296399312
2019,S08000020,,75plus years,,Females,,Subarachnoid Haemorrhage,2,,7.28358643796205,,7.484925383239198
2019,S08000022,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000022,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,1.35908343413202,,1.4430549886410955
2019,S08000022,,45-64 years,,Males,,Subarachnoid Haemorrhage,2,,4.33688958279122,,4.33105334310914
2019,S08000022,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,6.09285511190544,,5.679159059409475
2019,S08000022,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,4.88710780959828,,4.803212388445392
2019,S08000022,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,13.9359873647048,,14.020745841729996
2019,S08000022,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000022,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,5.25072197427146,,4.848625899420105
2019,S08000024,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000024,,0-44 years,,Females,,Subarachnoid Haemorrhage,3,,1.12697643492275,,1.2857215875886006
2019,S08000024,,45-64 years,,Males,,Subarachnoid Haemorrhage,4,,3.55129400275225,,3.6004169529655656
2019,S08000024,,45-64 years,,Females,,Subarachnoid Haemorrhage,7,,6.00312162324409,,6.163698607960344
2019,S08000024,,65-74 years,,Males,,Subarachnoid Haemorrhage,4,,10.229917393417,,10.238605509165732
2019,S08000024,,65-74 years,,Females,,Subarachnoid Haemorrhage,7,,16.1446561188247,,16.00448387903237
2019,S08000024,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000024,,75plus years,,Females,,Subarachnoid Haemorrhage,4,,10.1796711966203,,10.548312388056813
2019,S08000025,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000025,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000025,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000025,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,29.130999865549235
2019,S08000025,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000025,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000025,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000025,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000026,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000026,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000026,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000026,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000026,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000026,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000026,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000026,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000028,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000028,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000028,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000028,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,24.503798088703743
2019,S08000028,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000028,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000028,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000028,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000029,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000029,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,1.03824909672329,,1.134315975058012
2019,S08000029,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,1.97032687722893,,1.9363065781866764
2019,S08000029,,45-64 years,,Females,,Subarachnoid Haemorrhage,5,,9.2978280273728,,8.895603417945681
2019,S08000029,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000029,,65-74 years,,Females,,Subarachnoid Haemorrhage,5,,22.1523193478357,,21.965887700354266
2019,S08000029,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,6.98324022346369,,6.307397315571702
2019,S08000029,,75plus years,,Females,,Subarachnoid Haemorrhage,3,,15.4059466954244,,15.497680643243168
2019,S08000030,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.922296518330643,,1.0595850059639498
2019,S08000030,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,0.939443473686188,,1.1445314288330355
2019,S08000030,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000030,,45-64 years,,Females,,Subarachnoid Haemorrhage,2,,3.43100253894188,,3.209263565064325
2019,S08000030,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,4.32675666320526,,4.412142215376717
2019,S08000030,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,3.98390502370423,,3.808914383222494
2019,S08000030,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000030,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,4.15800415800416,,3.56582513193553
2019,S08000031,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.292698918184798,,0.3856073701687528
2019,S08000031,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,0.298768773882829,,0.3705821315884209
2019,S08000031,,45-64 years,,Males,,Subarachnoid Haemorrhage,4,,2.70226449764903,,2.748940345931199
2019,S08000031,,45-64 years,,Females,,Subarachnoid Haemorrhage,8,,4.91433696379976,,4.942333718041137
2019,S08000031,,65-74 years,,Males,,Subarachnoid Haemorrhage,2,,3.98811541606014,,4.096790778943315
2019,S08000031,,65-74 years,,Females,,Subarachnoid Haemorrhage,4,,7.10656291084817,,7.089230059245264
2019,S08000031,,75plus years,,Males,,Subarachnoid Haemorrhage,2,,5.73509591947925,,5.7601330227088825
2019,S08000031,,75plus years,,Females,,Subarachnoid Haemorrhage,8,,14.6402166752068,,13.66017735470328
2019,S08000032,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000032,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000032,,45-64 years,,Males,,Subarachnoid Haemorrhage,4,,4.34914974122559,,4.417851710538907
2019,S08000032,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,3.02458991601722,,2.952171864889532
2019,S08000032,,65-74 years,,Males,,Subarachnoid Haemorrhage,3,,9.19117647058824,,9.264851187467311
2019,S08000032,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,8.25150589982672,,8.21619037660029
2019,S08000032,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,4.66461423640265,,4.17459840363357
2019,S08000032,,75plus years,,Females,,Subarachnoid Haemorrhage,4,,12.7510360216768,,12.550520082036607
2019,S92000003,d,0-44 years,,Males,,Subarachnoid Haemorrhage,3,,0.204471380140922,,0.24044809193925745
2019,S92000003,d,0-44 years,,Females,,Subarachnoid Haemorrhage,9,,0.620008501005447,,0.7020316115014955
2019,S92000003,d,45-64 years,,Males,,Subarachnoid Haemorrhage,18,,2.47804520780474,,2.4795794826745357
2019,S92000003,d,45-64 years,,Females,,Subarachnoid Haemorrhage,42,,5.42646175313475,,5.338995001412085
2019,S92000003,d,65-74 years,,Males,,Subarachnoid Haemorrhage,12,,4.33527577773041,,4.334547450456661
2019,S92000003,d,65-74 years,,Females,,Subarachnoid Haemorrhage,32,,10.6135634707679,,10.620705467638354
2019,S92000003,d,75plus years,,Males,,Subarachnoid Haemorrhage,8,,4.15310418580988,,3.9920367264037986
2019,S92000003,d,75plus years,,Females,,Subarachnoid Haemorrhage,28,,10.2482266907744,,10.05647953037196
2020,S08000015,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000015,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000015,,45-64 years,,Males,,Subarachnoid Haemorrhage,2,,3.93151304279452,,3.5269895527630286
2020,S08000015,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000015,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,4.44444444444444,,4.2969723532798785
2020,S08000015,,65-74 years,,Females,,Subarachnoid Haemorrhage,2,,8.03987779385753,,8.335606680609862
2020,S08000015,,75plus years,,Males,,Subarachnoid Haemorrhage,2,,12.5352554058289,,17.33996527621706
2020,S08000015,,75plus years,,Females,,Subarachnoid Haemorrhage,4,,18.4408279931769,,18.934997893672985
2020,S08000016,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000016,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000016,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,5.86200832405182,,5.206141511603188
2020,S08000016,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000016,,65-74 years,,Males,,Subarachnoid Haemorrhage,2,,24.9843847595253,,23.544646535993877
2020,S08000016,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,12.20703125,,11.513309385649812
2020,S08000016,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,17.8316690442225,,17.173278378842518
2020,S08000016,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,13.7381508448963,,14.924259383628089
2020,S08000017,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000017,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000017,,45-64 years,,Males,,Subarachnoid Haemorrhage,2,,9.51429522858094,,9.028061270727518
2020,S08000017,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,13.1538562721971,,15.27035592904863
2020,S08000017,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,9.5593155530064,,9.98493183014723
2020,S08000017,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000017,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000017,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,10.0745516824501,,10.673497705197994
2020,S08000019,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000019,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000019,,45-64 years,,Males,,Subarachnoid Haemorrhage,3,,7.02460954878591,,6.7151967462082025
2020,S08000019,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,6.65026268537607,,6.425806507212432
2020,S08000019,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000019,,65-74 years,,Females,,Subarachnoid Haemorrhage,2,,11.4771031791576,,11.102599118453629
2020,S08000019,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000019,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,6.57678395264716,,5.907651590339808
2020,S08000020,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000020,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,0.644491850400552,,0.595421301792493
2020,S08000020,,45-64 years,,Males,,Subarachnoid Haemorrhage,4,,5.10308226168606,,4.995865013164985
2020,S08000020,,45-64 years,,Females,,Subarachnoid Haemorrhage,5,,6.25476926156194,,6.1949020251088225
2020,S08000020,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000020,,65-74 years,,Females,,Subarachnoid Haemorrhage,2,,6.31293204128658,,6.484396184817082
2020,S08000020,,75plus years,,Males,,Subarachnoid Haemorrhage,3,,14.8536911422488,,13.736628233595727
2020,S08000020,,75plus years,,Females,,Subarachnoid Haemorrhage,2,,7.21526750604279,,7.42368367696503
2020,S08000022,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,1.29794276072425,,1.4717260403000638
2020,S08000022,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,1.37684152554041,,1.4302563019293058
2020,S08000022,,45-64 years,,Males,,Subarachnoid Haemorrhage,2,,4.37091592543217,,3.890518920861618
2020,S08000022,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,8.14912906183152,,8.218314747010277
2020,S08000022,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000022,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,4.59727841118058,,4.777976136181007
2020,S08000022,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,6.8259385665529,,6.327512022272843
2020,S08000022,,75plus years,,Females,,Subarachnoid Haemorrhage,4,,20.7900207900208,,21.82198015372624
2020,S08000024,,0-44 years,,Males,,Subarachnoid Haemorrhage,2,,0.757159893240455,,0.8310276310311365
2020,S08000024,,0-44 years,,Females,,Subarachnoid Haemorrhage,2,,0.748502994011976,,0.751804306878515
2020,S08000024,,45-64 years,,Males,,Subarachnoid Haemorrhage,7,,6.18041514731461,,6.177886249128506
2020,S08000024,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,3.41180484476288,,3.417602916623132
2020,S08000024,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,2.52538006970049,,2.5600387264040068
2020,S08000024,,65-74 years,,Females,,Subarachnoid Haemorrhage,5,,11.3680285564877,,11.2851683180693
2020,S08000024,,75plus years,,Males,,Subarachnoid Haemorrhage,3,,10.8483402039488,,10.115822953867651
2020,S08000024,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000025,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000025,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000025,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000025,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,34.04007002528691
2020,S08000025,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000025,,65-74 years,,Females,,Subarachnoid Haemorrhage,,c,,c,65.59097468188378
2020,S08000025,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000025,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000026,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000026,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000026,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000026,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000026,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000026,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000026,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000026,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000028,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000028,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000028,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000028,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000028,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000028,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000028,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000028,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000029,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,1.04531437829927,,1.2411875682653164
2020,S08000029,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000029,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000029,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,7.44006100850027,,7.059699011049972
2020,S08000029,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,4.80954213158907,,5.031791775307625
2020,S08000029,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000029,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,6.78610206297503,,10.756157900397978
2020,S08000029,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,5.0332192470304,,5.457993914336785
2020,S08000030,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.92420587610096,,0.9072231713172322
2020,S08000030,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,0.942462654917299,,0.8285690612312535
2020,S08000030,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,1.85332764979521,,1.6485181723766686
2020,S08000030,,45-64 years,,Females,,Subarachnoid Haemorrhage,2,,3.45488780251861,,3.543509871838842
2020,S08000030,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,4.28283866546747,,4.451891244344075
2020,S08000030,,65-74 years,,Females,,Subarachnoid Haemorrhage,4,,15.8259149357072,,15.835215029473371
2020,S08000030,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000030,,75plus years,,Females,,Subarachnoid Haemorrhage,2,,8.26924667162822,,7.556349267538974
2020,S08000031,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000031,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,0.298192357926251,,0.26670934016109243
2020,S08000031,,45-64 years,,Males,,Subarachnoid Haemorrhage,11,,7.49191214030308,,7.558653998553609
2020,S08000031,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,2.46873958500488,,2.480257306515033
2020,S08000031,,65-74 years,,Males,,Subarachnoid Haemorrhage,2,,3.91711387050022,,4.014081397542579
2020,S08000031,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,5.23880206059548,,5.22888275927786
2020,S08000031,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000031,,75plus years,,Females,,Subarachnoid Haemorrhage,8,,14.7942672214517,,14.232749134089202
2020,S08000032,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000032,,0-44 years,,Females,,Subarachnoid Haemorrhage,2,,1.14856716246483,,1.1730427736073024
2020,S08000032,,45-64 years,,Males,,Subarachnoid Haemorrhage,5,,5.45018530630041,,5.243233563441658
2020,S08000032,,45-64 years,,Females,,Subarachnoid Haemorrhage,11,,11.1263958569348,,10.68930359762759
2020,S08000032,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000032,,65-74 years,,Females,,Subarachnoid Haemorrhage,5,,13.4560525324291,,13.459352739791456
2020,S08000032,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2020,S08000032,,75plus years,,Females,,Subarachnoid Haemorrhage,6,,19.1009805169999,,19.15018433312386
2020,S92000003,d,0-44 years,,Males,,Subarachnoid Haemorrhage,5,,0.340917381399957,,0.38299387017852504
2020,S92000003,d,0-44 years,,Females,,Subarachnoid Haemorrhage,8,,0.552356872251593,,0.5399772687032772
2020,S92000003,d,45-64 years,,Males,,Subarachnoid Haemorrhage,38,,5.25747807078226,,5.162995901232937
2020,S92000003,d,45-64 years,,Females,,Subarachnoid Haemorrhage,41,,5.30971159200694,,5.227609181037718
2020,S92000003,d,65-74 years,,Males,,Subarachnoid Haemorrhage,9,,3.20925406238077,,3.201560416957987
2020,S92000003,d,65-74 years,,Females,,Subarachnoid Haemorrhage,26,,8.50162184786021,,8.478601207531186
2020,S92000003,d,75plus years,,Males,,Subarachnoid Haemorrhage,11,,5.63057298758203,,5.943206209755404
2020,S92000003,d,75plus years,,Females,,Subarachnoid Haemorrhage,30,,10.9307536754659,,11.056261502701206
2011,S08000015,,All,d,Males,,Subarachnoid Haemorrhage,4,,2.23594846138796,,3.279789590583151
2011,S08000015,,All,d,Females,,Subarachnoid Haemorrhage,5,,2.56587894183152,,2.255616896422296
2011,S08000016,,All,d,Males,,Subarachnoid Haemorrhage,0,,0,,0
2011,S08000016,,All,d,Females,,Subarachnoid Haemorrhage,1,,1.70401295049842,,1.6065249629263472
2011,S08000017,,All,d,Males,,Subarachnoid Haemorrhage,3,,4.08836315567124,,3.657772470798574
2011,S08000017,,All,d,Females,,Subarachnoid Haemorrhage,2,,2.56308390255155,,2.0550518318667943
2011,S08000019,,All,d,Males,,Subarachnoid Haemorrhage,4,,2.76357606743126,,2.668391831569381
2011,S08000019,,All,d,Females,,Subarachnoid Haemorrhage,2,,1.30429111777749,,1.256206497184859
2011,S08000020,,All,d,Males,,Subarachnoid Haemorrhage,5,,1.77448433485229,,2.050461361799714
2011,S08000020,,All,d,Females,,Subarachnoid Haemorrhage,11,,3.82199243940405,,4.039001787675944
2011,S08000022,,All,d,Males,,Subarachnoid Haemorrhage,1,,0.634485559108675,,0.7399186089530152
2011,S08000022,,All,d,Females,,Subarachnoid Haemorrhage,12,,7.31475385853266,,6.820812794055489
2011,S08000024,,All,d,Males,,Subarachnoid Haemorrhage,13,,3.19262846645775,,3.957156302818833
2011,S08000024,,All,d,Females,,Subarachnoid Haemorrhage,15,,3.49306742551616,,3.780298351600132
2011,S08000025,,All,d,Males,,Subarachnoid Haemorrhage,0,,0,,0
